Gene,CTL_1,CTL_2,TGFb_1,TGFb_2
FLJ41733,6.631553615,6.322527925,6.650280152,6.571981473
RARB,6.634202475,6.654510904,6.652559645,6.707820151
C3ORF24,6.421270745,6.582131353,6.436752843,6.386341539
CLPB,6.693751838,6.701872796,6.714203524,6.645128505
OR5C1,6.699504362,6.574580288,6.720129549,6.546130679
CCDC150,6.825334111,6.665728097,6.854915623,6.761423505
HS.563049,6.739109483,6.772317803,6.759653745,6.722206451
RRP15,10.53816755,10.41843932,10.69510069,10.36017148
BCL6B,6.436178992,6.426055569,6.451829046,6.372541142
HS.282470,6.776566432,6.563680575,6.801398403,6.730862881
IQSEC3,6.616900978,6.51647534,6.636221475,6.657277636
LOC392489,6.620491363,6.614437039,6.639975051,6.547272344
HS.521338,6.595162123,6.548832983,6.614274312,6.499137957
GABRQ,6.416209972,6.303577011,6.431613818,6.413877744
HS.517938,6.50364951,6.608277896,6.521092633,6.416970349
CYP2S1,6.89060182,6.923459035,6.931979826,6.966062118
HS.550370,6.743659408,6.626766255,6.764148239,6.632406854
SNORA70,9.839878302,9.352167909,10.01489983,9.395884143
TMEM49,12.05633255,12.16260793,12.20077314,12.5480028
HS.444808,6.70521097,6.801723349,6.72541315,6.923522363
C6ORF146,6.678662279,6.803853615,6.698938482,6.55541883
EFNB1,7.342922353,7.385636293,7.452773077,7.185398088
HS.467061,6.608055261,6.512359443,6.627194744,6.700025442
HS.100866,6.520182214,6.492304382,6.537206939,6.338462395
CBX8,7.456825158,7.173935437,7.568644754,7.431505928
HS.582386,6.406484134,6.219019445,6.422514931,6.507086296
LOC441249,6.550660754,6.572003321,6.5681474,6.522919405
PDGFC,10.05818468,10.06435896,10.21885424,10.74554948
BMP7,6.495058907,6.267719376,6.511824254,6.372063615
HPX,6.567428811,6.610303785,6.585614375,6.694135249
HHEX,8.079378706,7.970506222,8.223052491,8.099929963
HS.98588,6.742639541,6.794060722,6.762893959,6.818406803
LOC650330,6.403901671,6.43073476,6.419459572,6.484489158
HS.566417,6.405777787,6.566970527,6.421301289,6.576086083
SF3A3,11.11395699,11.079941,11.24811532,11.02828826
HS.336511,7.265359981,7.670865683,7.36942222,7.39989365
SLC14A1,6.579765921,6.657572494,6.597973558,6.459848927
SIM1,6.593840195,6.613514178,6.61269513,6.582754287
IPF1,6.538437081,6.564316516,6.555531572,6.702975732
HS.545542,6.371681854,6.5986539,6.389440899,6.669503672
FLJ42133,6.792429905,6.844328007,6.81982669,6.689544366
LOC652533,6.389947304,6.342532084,6.406648319,6.573507151
HS.537782,6.552794682,6.656979533,6.570251243,6.789926293
ZNF219,8.582054589,8.657915132,8.746835398,8.802924331
LOC652663,6.628124574,6.661596975,6.647023759,6.461895803
PSPHL,6.902171456,6.897587031,6.944169781,6.947750729
FAM90A12,6.502811494,6.44458027,6.519751272,6.610120981
LOC392196,6.255839266,6.366267026,6.268009656,6.317255702
HS.563486,6.629525047,6.675156393,6.647936902,6.618856475
HS.538074,6.5910745,6.556751853,6.609630282,6.494580422
LOC441191,7.620887587,7.412825024,7.745345371,7.641816741
RLTPR,6.606960119,6.619233357,6.625752049,6.519693695
ORMDL1,9.901296157,9.725108723,10.06956494,9.80173876
LOC646731,6.363405812,6.58061171,6.379928179,6.463645042
NKAP,7.537255155,7.492955189,7.651220368,7.684084142
HS.546078,6.38604523,6.312638205,6.402446708,6.40552813
HS.478583,6.741297819,6.615728419,6.76154918,6.553606641
HS.574169,6.48007863,6.623598028,6.496514381,6.730677288
HTR4,6.525987988,6.473061368,6.54274966,6.489873939
HS.256252,6.462152057,6.48153726,6.478131464,6.127572274
LOC654023,6.567023705,6.721293709,6.584606114,6.478696126
TNNC2,6.337891679,6.447151051,6.352814908,6.261780173
PON1,6.392118425,6.308509055,6.408331979,6.372222647
MAP1S,9.872107513,9.97044353,10.04123584,10.12966137
ART5,6.433192428,6.497122624,6.447945081,6.529564701
GHITM,13.56782449,13.76974181,13.70760025,13.70008465
HS.578310,6.359043202,6.553141946,6.37439093,6.499924142
GALR2,7.24546899,6.937910623,7.344966454,7.015637441
STRN4,7.984649883,7.883843893,8.124765336,7.738036736
DTYMK,6.402088502,6.245356473,6.417212991,6.377456252
LYVE1,6.590985268,6.67561772,6.609222282,6.640410138
LOC642879,6.658799598,6.183022553,6.677342292,6.581750309
METAP2,12.04432572,12.15076471,12.16749243,12.10525095
HS.544377,6.525820523,6.677773395,6.542393654,6.479126494
TP53I13,10.58450928,10.52086008,10.74181542,10.14763268
HS.563743,6.488274004,6.749848146,6.504596673,6.486624424
RG9MTD1,8.349464228,8.265353849,8.509256217,8.507329335
CD8A,6.964050238,7.00748189,7.019409265,6.772617571
FAM160A2,8.757836703,8.584036854,8.928154718,8.808542778
PDZD2,7.136166908,7.400470827,7.229377354,7.33638886
PGLYRP4,7.053671335,6.981885792,7.124293236,7.001812925
TRAPPC6B,7.568266586,7.608304016,7.683830883,7.669800325
POU5F1P1,6.568089256,6.430076117,6.585422508,6.490245883
LOC644421,6.846352356,6.867753374,6.877837389,6.680210331
39873,6.924569264,6.880397292,6.970590323,6.960520462
TMSL8,6.394717442,6.617798067,6.410433912,6.566185438
FLJ45974,6.492378365,6.531076294,6.508329006,6.658272625
HS.144776,6.374046082,6.679345336,6.391051047,6.559552021
ING3,8.141818224,7.870298048,8.289966574,8.039579329
HS.566959,6.447473495,6.444120778,6.462325695,6.541261019
HS.568234,6.699580506,6.982791298,6.718846497,6.758727847
HS.197705,6.403631269,6.740837994,6.418381659,6.527978482
DKFZP686C2281,6.61675859,6.355121232,6.634930183,6.297952704
LOC729269,6.508674815,6.383376217,6.524719238,6.480356798
LOC729096,6.601010535,6.667711479,6.618966312,6.550870781
HS.437407,6.429608199,6.392966675,6.443913176,6.345407656
LOC647958,6.426879428,6.452848845,6.441296861,6.618010142
HS.541947,6.562665402,6.554008831,6.579342669,6.646701078
LOC442560,6.683342561,6.571969924,6.702923898,6.744645657
HS.546132,6.719590733,6.514197697,6.739667223,6.608277896
HS.224452,6.659461554,6.675875686,6.677736472,6.559867563
HS.557952,6.449933484,6.556858733,6.464777601,6.67731672
STRA6,6.683685509,6.354218531,6.70306134,6.488379624
LOC645232,6.368984723,6.482456062,6.386181156,6.470032598
UGP2,9.863046052,9.941226647,10.03344725,10.24849736
HS.541932,6.65617795,6.910432851,6.674556252,6.577691042
PSMB4,12.17840998,12.15946465,12.32266831,12.48187232
HS.542811,6.633048871,6.736827362,6.650094185,6.419082158
HS.575569,6.50636485,6.487815908,6.52237224,6.815998666
LOC652547,6.624569971,7.19848252,6.642973568,6.605617086
DERL1,10.95810428,10.86572959,11.10483399,10.99955249
PFAAP5,7.515592739,7.895997112,7.624959357,7.530504184
B3GAT2,6.640204569,6.391545299,6.65783827,6.710091346
HS.538756,6.438961216,6.652333747,6.453639045,6.658925992
LOC643002,6.562078594,6.534124275,6.578538947,6.341422624
ZNF718,6.794851511,6.910756081,6.821133522,6.840615647
LOC652534,6.428092759,6.645619721,6.442200526,6.556772372
LOC201140,6.717841001,6.700289952,6.737570336,6.777741738
HS.565487,6.730273147,6.578655078,6.748595473,6.495405488
EPHA10,6.720525351,6.97080224,6.740356498,6.843846889
HS.541162,6.550509567,6.23170853,6.566598236,6.470645384
RAET1E,6.52329171,6.544665465,6.539343464,6.648427743
HS.566265,6.812585548,6.747030003,6.839857959,6.825899887
HS.141748,6.602619217,6.573666911,6.620282952,6.70731157
HS.554346,6.552224099,6.454897827,6.568350257,6.565820015
LOC650488,6.217725245,6.299837755,6.227431642,6.232404288
DLG1,6.984640287,6.811940509,7.042400576,6.677889293
HS.177151,6.533189012,6.596419638,6.548882104,6.46849212
AMBN,6.454759373,6.403221012,6.469466654,6.507452519
MCM5,9.841219003,9.534298477,10.01437752,9.851480263
HS.385638,6.667133707,6.391024284,6.684912118,6.617129265
CCL4L2,6.599278722,6.601630915,6.616900978,6.576106556
HS.543071,6.510736304,6.219420011,6.526213399,6.639830887
LOH12CR1,6.79076436,6.807382663,6.816318566,6.784172261
SOBP,6.598284881,6.494076971,6.61577814,6.511874813
BANP,10.45919171,10.59921524,10.62410771,10.47012148
LOC643624,7.120456804,7.269766594,7.20967607,7.121204966
CACNA1E,6.374878189,6.376220842,6.391246058,6.444102219
PSMD1,10.82034224,10.97455454,10.97643271,10.95810428
HS.512364,6.520206728,6.483148325,6.535516573,6.55933889
RPL3,14.36108,14.28363438,14.41432623,14.3771843
VAMP7,11.22690539,11.17523313,11.38088347,11.2904206
HS.255208,6.575810287,6.659846915,6.593035251,6.524895457
HS.201405,6.397702851,6.507480238,6.412020173,6.335797966
HS.441653,6.532255808,6.244625223,6.547786338,6.503755518
PNPLA4,6.581143311,6.684128782,6.598024498,6.489626224
FARS2,9.87475726,9.972731348,10.04343538,10.21370675
TMEM110,7.189949981,7.036013414,7.283730095,7.187546321
EXOC8,6.883989585,6.530359382,6.921310776,6.908345511
HS.445843,6.785885236,6.985927257,6.8106831,7.083484018
HS.147090,6.532006152,6.734028276,6.547478714,6.811593285
LOC728044,6.341114428,6.170893676,6.354817379,6.455025213
ZNF75D,6.750209983,6.67418265,6.769500248,6.904666636
LOC651829,6.3255013,6.517085199,6.338683729,6.393581704
C5ORF41,9.89602149,10.03823441,10.06124697,10.07996422
TMEM105,6.622899895,6.596619014,6.640812597,6.689828411
CD83,8.67136875,8.583324736,8.83236581,9.046656543
HS.437856,6.764412184,6.710245373,6.785859539,6.826544664
HS.131049,6.410123285,6.331959033,6.424254832,6.552357626
LOC389199,6.694737746,6.600642669,6.713335215,6.590559586
MDS1,6.351472056,6.294218001,6.365827218,6.462664742
SLC25A43,10.00624435,10.08554484,10.17345891,10.28774562
C8ORF74,6.46426584,6.485289661,6.47917685,6.550478285
CSN1S2A,6.560182014,6.653751919,6.576244634,6.629675767
HS.159454,6.726813821,6.828559266,6.745177479,6.40622157
FLJ46380,6.573572306,6.613750573,6.590376853,6.667390884
HS.581914,6.789026481,7.015912326,6.814098138,6.825138832
HS.578532,6.714602939,6.732664694,6.73368482,6.771239814
XPA,6.806026363,6.638658165,6.832843401,6.839229224
HS.570225,6.615923808,6.428169757,6.633423678,6.701502623
HS.566968,6.696039799,6.344792357,6.714419622,6.577743618
CCDC132,7.058615185,7.119896255,7.12955207,7.221730279
C8A,6.419434398,6.615169157,6.432795045,6.458835897
HAPLN4,6.757933454,6.641837898,6.776994351,6.585453809
HS.52264,6.553622975,6.520138518,6.569258384,6.508801572
LOC652831,6.58335251,6.67012285,6.600119126,6.610976986
HS.116182,6.429439074,6.558039272,6.442847746,6.52427291
LOC729639,6.472245609,6.459135659,6.487583715,6.601974294
HS.566652,6.633120994,6.494855355,6.649636235,6.638153122
MTERFD3,6.632689001,6.526404002,6.649237546,6.655473662
CENPO,7.46187903,7.476919862,7.569365015,7.465397833
POLR3H,8.034094653,8.088623237,8.17795553,8.007177166
SAMD6,6.567526707,6.773970821,6.583439293,6.627877083
DYNLL2,9.734539448,9.379655151,9.920638097,9.646324914
ASPN,6.677673194,6.720420133,6.695296529,6.469443936
HIST1H1B,6.50951959,6.567686381,6.5246674,6.64473623
LOC654335,7.069448435,7.066836489,7.145281689,6.815752354
HS.574471,6.680986883,6.677253704,6.699176561,6.538222737
MGAT4B,9.11323324,9.221878259,9.270253501,9.352651515
HS.147716,6.471287437,6.556566426,6.486240174,6.579223563
APTX,9.422628014,9.392281053,9.597201274,9.59478262
LOC730249,7.051011771,7.034085169,7.119700352,6.794121278
ZNF44,6.471080879,6.337342793,6.485896509,6.299740364
SLC35B1,12.3983623,12.25878128,12.52771339,12.41597926
PYY2,6.451270801,6.711847564,6.465107092,6.61692159
CHEK2,7.912017215,7.822348802,8.047299298,7.901900044
LOC285141,6.7957612,6.986728049,6.821570904,6.851001258
HS.400774,6.42207014,6.66163413,6.435476502,6.399429419
TRAF6,7.603292529,7.593070686,7.721031381,7.752306704
FASTK,9.688461708,9.541966179,9.876079951,9.524440491
POU1F1,6.467313709,6.370941223,6.482041976,6.317436895
LOC730273,7.311608644,7.401611154,7.417070826,7.535885793
HS.566988,6.651415342,6.60722158,6.668750878,6.491570464
LOC645951,6.278349186,6.351637838,6.289392002,6.165473013
LYRM5,8.42733419,8.821557777,8.590020249,8.67975113
LGALS3,9.751063378,9.871309843,9.944465525,10.16399047
HS.580449,6.438826405,6.570073577,6.452545126,6.365119752
HS.527535,7.361618022,7.369711331,7.465626762,7.31833461
ZNF23,8.318189427,8.330636192,8.473488104,8.343859524
ENTHD1,6.509230517,6.374353841,6.524256813,6.195480676
LOC650804,6.396013455,6.489873939,6.410410289,6.528031974
HS.563961,6.605472621,6.527515676,6.622758174,6.660186627
HIST1H3I,6.966062118,7.047074302,7.022359367,6.996577916
ACRC,7.271076505,7.455257766,7.372616808,7.640771689
SPATA5,6.798033858,6.811295199,6.823584096,6.760139722
LOC643253,6.583166337,6.640102517,6.599465023,6.417517469
BST1,6.659177844,6.84264877,6.676310159,6.526679321
CDO1,6.588058839,6.579416943,6.605000669,6.501827887
LOC647718,6.466642888,6.516650989,6.481118068,6.586422418
HS.565924,6.399988761,6.13370254,6.41346389,6.344383994
IL17D,7.038041583,7.130530649,7.106085654,7.060331818
ANXA3,9.024909601,8.685840336,9.179213196,9.049459147
MPZL3,6.575220876,6.465417981,6.591720874,6.519457628
LOC730274,6.63940632,6.702396258,6.655857957,6.709738192
HS.35496,6.612575511,6.663354982,6.629194732,6.670694479
HS.544181,6.393823792,6.384695235,6.408120989,6.339534768
HDX,6.743199344,6.700182486,6.761455519,6.647165047
ANKRD30A,6.462845147,6.437071937,6.47709753,6.33248965
HS.132574,6.401819696,6.358236202,6.415194928,6.492102863
LOC732206,6.560080013,6.633460727,6.575282802,6.662480365
LOC652065,6.483712377,6.47264519,6.498203659,6.620413714
LIAS,7.81609309,8.031253438,7.947819436,7.898365728
LOC642154,6.714654121,6.619888378,6.733034942,6.444674319
LOC652552,6.533212344,6.657208174,6.547932063,6.784342193
HS.541125,6.400926048,6.787998966,6.41447801,6.541173881
EPS8L2,6.538501496,6.524643872,6.553367047,6.515007477
SEC11B,6.865388803,6.585614375,6.900212487,6.876021845
SPANXN2,6.387894318,6.503671809,6.402377853,6.683147644
SCUBE1,6.39083904,6.203407985,6.405405503,6.23024771
ADCY9,7.863693424,8.221616182,7.997236249,8.104655008
HS.543958,6.670589609,6.47830119,6.687769921,6.613221327
HS.578613,6.167061312,6.350698442,6.177050853,6.516994506
TSPAN32,6.640382157,6.564002386,6.65667352,6.704581866
IL1F8,6.554620341,6.452505808,6.569612744,6.576878356
HS.543970,6.679850518,6.813400497,6.697283981,6.668520928
ACAN,6.610407471,6.670736224,6.62696301,6.440775735
HS.575479,6.811022223,6.733864659,6.837214579,6.75825999
ZNF568,6.571764378,6.717108413,6.587649911,6.648564273
TIMM17A,7.411244227,7.152939216,7.520148751,7.491496697
SLC7A9,7.495814866,7.464842817,7.603966688,7.417070826
HS.374023,7.052350892,7.218592283,7.120823003,7.148279112
LOC730684,6.781515179,6.547575954,6.804407759,6.630497149
LOC646162,6.474477439,6.722276078,6.48894504,6.70640795
CRSP2,6.726085167,6.788987757,6.74378874,6.715642788
OR10T2,6.548261538,6.430360499,6.562917063,6.425311681
HS.564964,6.421049797,6.503188675,6.433913116,6.816318566
HS.148544,6.363222252,6.486707627,6.377286122,6.492444925
HS.545233,6.464497571,6.358858675,6.478643304,6.437213484
HS.563729,6.547216034,6.529706467,6.562006459,6.756916313
HS.537061,6.521192577,6.655473662,6.535525995,6.575789728
HS.96672,6.340329813,6.395545585,6.35273482,6.484678545
LOC650122,6.607369164,6.603803196,6.624163602,6.7032485
HS.132533,6.537604376,6.611684084,6.552279136,6.686447368
HS.545074,6.610463822,6.524176723,6.626872408,6.709720592
CACNG5,6.54588015,6.52544105,6.560648992,6.373434122
HS.571043,6.526903078,6.456040777,6.541352086,6.755477243
HS.521638,6.673592357,6.811377462,6.69054457,6.609949208
ATP6V0C,11.72530716,11.69695323,11.87140279,11.64727476
PRKACB,6.505363565,6.461479336,6.520010026,6.538166582
HS.537652,6.669626867,6.772807827,6.686326055,6.368108671
LOC731186,6.751749163,6.546188023,6.769766046,6.599167569
ZNF205,7.274850381,7.278102583,7.378315435,7.166719855
GAST,7.009465143,6.992685697,7.070502862,7.070502862
HS.544583,6.599326064,6.548578503,6.615154087,6.560161171
OR6C4,6.376400067,6.454712257,6.391279392,6.317793499
JPH2,6.943386231,6.77410002,6.990174843,6.925962399
C3ORF19,10.18632439,10.21533167,10.35571312,10.19086465
LOC647471,6.354028268,6.407360369,6.366944181,6.522013674
HS.537050,6.343107274,6.370420914,6.355661009,6.32826936
LOC647079,6.376335772,6.402248247,6.391152686,6.361001657
DNAJC5,9.586566029,9.564455758,9.759476076,9.659001883
DHRS8,6.824051474,6.905203017,6.850632138,6.574333276
LOC646135,7.74788451,7.781177298,7.879541527,7.586724248
LOC644172,7.454876122,7.334126177,7.564113079,7.464905944
HS.333045,6.828312639,7.018211811,6.856272649,6.61860053
HS.583132,6.479827244,6.377749106,6.493757666,6.574072816
HS.131071,6.329764928,6.491189259,6.340851174,6.676181043
HS.333084,6.815383815,6.73465941,6.841025434,6.743500382
BTNL2,7.103220786,6.973960556,7.188521722,6.833945013
SPATA16,6.409205621,6.182756297,6.421770451,6.367388089
FLJ33651,6.695149418,6.575455176,6.71247867,6.665973093
RBM20,6.487927856,6.602604926,6.501609964,6.585202972
C19ORF50,10.01267612,10.13414214,10.17910096,10.4289332
IGSF22,6.491086984,6.728967394,6.505046059,6.396468701
HS.541454,6.375783623,6.395309828,6.390611966,6.345958297
LOC651872,6.623842859,6.520421013,6.640208986,6.755346107
HS.565709,6.432763098,6.483968559,6.444953581,6.692003473
CLU,6.383565409,6.336924232,6.397998831,6.273138506
MOCS2,8.22929752,8.21886247,8.380383612,8.170832933
HS.537616,6.408834947,6.634421721,6.421328942,6.408169717
HSCB,9.384055697,9.367015011,9.551547366,9.417516663
LOC645648,6.572984074,6.420865343,6.588177356,6.255067814
HS.560137,6.569575021,6.565279514,6.584359368,6.466510066
LOC642808,6.412128075,6.618218041,6.42466596,6.436962244
LOC648145,6.49635021,6.61011321,6.510045082,6.406516295
HS.128557,6.728571076,6.752953031,6.745434621,6.913949143
HS.562164,6.60819965,6.756178649,6.624416508,6.749334518
HS.543259,6.577084657,6.630574145,6.59262182,6.845006428
RPS3A,13.62912736,13.5968797,13.76575666,13.72807685
DKFZP434M131,6.605039382,6.655137431,6.620875503,6.767112345
EVI5,10.35571312,10.49332678,10.51932685,10.63591033
HS.564530,6.336924232,6.323335274,6.348419092,6.685435896
LOC26010,11.46863279,11.64303862,11.60825429,11.59752447
HS.554439,6.641504466,6.343139782,6.657113565,6.627202971
AIM2,7.968968288,8.038281392,8.104095621,8.142405359
EP400NL,6.533023696,6.341203734,6.546808138,6.486278538
LOC402509,6.672787119,6.377500009,6.688969978,6.572671036
HS.568559,6.721731013,6.798196492,6.739450824,6.466208026
PRLR,6.691034257,6.694848217,6.707585394,6.673369134
ELFN2,7.131508058,7.584130621,7.219344241,7.094291647
ST7,9.039637855,8.976880554,9.196371766,8.930731922
HS.349049,6.687723408,6.444767256,6.704398725,6.828515898
GSX1,6.219764882,6.304625223,6.227016146,6.224319864
LOC653752,7.098088491,7.002745071,7.18141719,7.104553284
LOC651914,6.525069049,6.606596733,6.538918602,6.483156686
CYP2B7P1,6.524323594,6.2485325,6.538127832,6.297710037
HS.544015,6.375396886,6.53077515,6.389893343,6.442531643
COL22A1,6.47264519,6.470615734,6.4862913,6.757122656
LOC642855,6.633931832,6.592321086,6.648536755,6.623714418
HS.149004,6.529953763,6.487195045,6.543934609,6.414332724
HS.560132,6.721372502,6.539202362,6.739018616,6.618394122
HS.549813,6.475410394,6.612438458,6.488993687,6.775275358
HCFC2,7.54671965,7.687686082,7.659355584,7.678203499
HS.545826,6.502881608,6.393767081,6.516346537,6.648059645
CD79B,6.931407157,6.918376953,6.97499494,6.85985093
ELAVL3,6.809976537,6.698040193,6.834870705,6.67063641
C9ORF36,6.377749106,6.504340919,6.392218798,6.563436728
HS.563318,6.485517245,6.432528963,6.498645336,6.447572442
HS.170296,6.685947591,6.741381842,6.70258314,6.581682972
LOC646918,6.560485043,6.577669547,6.574267388,6.374028917
LOC650159,7.120303547,6.990982851,7.206736527,7.136196923
FASTKD3,9.038286533,8.982516032,9.194890869,8.99981192
ABCB8,6.723732706,6.599748802,6.740899347,6.508964814
HS.542160,6.574663919,6.539456694,6.589704277,6.400926048
GNG8,6.510867865,6.591200335,6.524224137,6.759384592
LTF,6.442624845,6.312000495,6.454957344,6.50610115
FLJ20674,7.328020539,7.362630863,7.435908116,7.67709644
HS.120208,6.362790227,6.71661557,6.37568449,6.648538993
C3ORF57,6.447659108,6.460795252,6.460055981,6.427776456
HS.566311,6.70327712,6.708487394,6.720202211,6.511855228
LRRTM2,6.773818741,6.833966829,6.79513197,6.623893693
VWA5A,6.55008547,6.444059069,6.563720571,6.390061703
LOC651568,6.497171137,6.604721313,6.510529904,6.401134657
FLT3LG,7.613299092,7.800217228,7.732686364,7.549270894
HS.543855,6.436788168,6.36438907,6.448428591,6.245739234
ZNF202,7.693050118,7.684638764,7.81772451,7.454370291
TMCC3,6.535758928,6.819922486,6.549279652,6.950710249
HS.543411,6.612004209,6.798777093,6.627212187,6.474589996
OR2T3,6.489362201,6.429246628,6.502664839,6.420944096
LOC126536,6.794178334,6.782555953,6.818020671,6.792152739
HS.547492,6.580110693,6.585292621,6.59475466,6.670775901
LOC400707,6.490686321,6.490795381,6.504023205,6.282011915
LOC643747,6.598463994,6.765512724,6.613665327,6.739103564
GBAS,8.494667171,8.925839376,8.655859881,8.774173676
LOC646473,6.626658448,6.81031168,6.642321699,6.671265394
C9ORF135,6.371516143,6.710834732,6.385738833,6.28467974
NPC1L1,6.671577483,6.524359345,6.687379074,6.460224964
FAM92B,6.426426047,6.42617938,6.43799614,6.4370272
PLVAP,6.660975784,6.427573915,6.676770067,6.610875813
ANXA2,13.73091304,13.83247002,13.83247002,13.75287686
LOC642425,6.453695868,6.769633364,6.46594642,6.608617526
HS.201053,6.773894024,6.917874842,6.795050886,7.203187778
HS.460114,6.429512328,6.398856499,6.440983954,6.558765909
HS.319299,6.678245122,6.79076436,6.693894184,6.735468013
ZBTB44,8.129884714,7.858239369,8.276486308,8.067423003
TTTY2,6.561755449,6.510579907,6.575282802,6.477493691
HS.564707,6.663577899,6.679757576,6.679234846,6.630009484
HS.542949,6.881534988,6.698445886,6.916761242,6.983362947
MED10,11.05723886,11.00657117,11.1958174,11.10770007
HS.282848,6.733562674,6.822142246,6.749334518,6.419611365
HS.542934,6.736925877,6.746959023,6.752612867,6.733864659
HS.207531,7.91084259,8.16738921,8.04523458,7.845670591
HS.511723,6.720255018,6.675086878,6.737695429,6.488281684
HS.550709,6.338332915,6.476660931,6.349602373,6.488975519
HS.542684,6.473449789,6.457912517,6.486566106,6.270140013
PHF10,8.861725703,9.192087,9.026695945,8.931740052
LOC647655,6.539162774,6.568666295,6.552686524,6.487927856
HS.565509,6.442886156,6.718297166,6.454822478,6.346590824
PACAP,6.718326899,6.560805015,6.735512002,6.567900195
HS.289915,6.492531404,6.607049075,6.505403992,6.785737663
LOC646653,6.535657787,6.74187841,6.548832983,6.755577504
BOAT,6.855277001,6.851048106,6.88306564,6.907652394
LOC647651,6.925804459,6.969951054,6.969391227,6.987317809
HOXA9,6.540469844,6.35415776,6.553644235,6.348896829
FSTL4,6.615598605,6.701458876,6.630653056,6.60183262
LIMK2,6.759731704,6.617923043,6.777024815,6.842559001
TTC8,8.072741802,8.133255333,8.214409916,8.055655068
ADAMTS9,7.995834346,8.145173811,8.139011141,8.5101754
PIGR,6.78196816,6.852025055,6.803488807,6.705573423
HS.583647,6.388544616,6.265505284,6.401694175,6.314198681
LOC642692,6.710552623,6.873192044,6.726841563,6.907621451
HS.540262,6.668502523,6.687178012,6.683790126,6.805734242
GPR17,6.749635228,6.939314618,6.765978909,6.745177479
LOC645682,6.480264847,6.217725245,6.493053556,6.46611249
DNAJC16,7.09385225,6.659918288,7.17243299,7.162806369
UFM1,10.33485459,10.05818468,10.50236819,10.3516689
LEPR,7.266521935,7.560152145,7.366126177,7.602729728
HS.116818,6.425494637,6.49841005,6.436639184,6.281586476
HS.174761,6.383934485,6.265459634,6.397126824,6.298403463
HS.528450,6.42112512,6.499630331,6.431899252,6.494361226
THBS2,6.647567939,6.767210215,6.662439948,6.742399122
LOC654202,6.615448367,6.170024,6.630240948,6.152050415
HS.540457,6.552279136,6.74433406,6.565295743,6.643064579
LOC645953,6.667786904,6.603495671,6.68309349,6.401615838
HS.562624,6.774211015,7.011563614,6.794966664,6.902848365
PSMD7,11.36318107,11.71756909,11.51916899,11.67762456
BTNL3,6.594077197,6.642393278,6.608937792,6.635423001
TMEM155,6.674911385,6.535195945,6.689949678,6.777410296
HS.416047,6.48857786,6.185632177,6.501198525,6.286714447
LOC644756,6.79665353,6.795203261,6.820325111,6.635726865
HS.489857,6.566226919,6.590843328,6.579946497,6.700369354
ICHTHYIN,6.582062009,6.576765244,6.596126374,6.367229211
PCYT1B,6.622848619,6.523316789,6.637722654,6.544610073
HS.573323,6.501713944,6.504931299,6.514223475,6.598117488
HS.516314,6.787660045,6.730583506,6.809753031,6.889976936
HS.519100,6.523214147,6.621002007,6.535880872,6.527451798
HS.567093,6.657910559,6.478475642,6.672991631,6.449964204
HS.580554,6.503850379,6.386341539,6.516546549,6.471390307
NDUFA1,13.77970133,13.9444817,13.89815195,14.07265056
HS.129625,6.622734833,6.541859961,6.637535266,6.639302776
HS.584582,6.715258562,6.681602582,6.731787362,6.605515501
CCNY,9.843800605,9.796256834,10.01460201,9.967234583
HS.576473,6.669639461,6.596814697,6.684646909,6.608459244
HS.563435,6.795050886,6.768310654,6.818188065,6.752740491
UTS2,6.493897199,6.507252071,6.506137455,6.507386412
HS.562917,6.590116145,6.450414641,6.604535772,6.621605265
LOC645123,6.549366885,6.619380093,6.5621058,6.517315527
HS.536623,6.621860248,6.666155723,6.63626897,6.692879303
TUSC3,9.488130374,9.221506391,9.660503538,9.617198389
HS.301557,6.414843673,6.324235577,6.425915761,6.25571297
HS.570229,6.471107424,6.5094546,6.483344186,6.466687614
HS.544906,6.766517294,6.565499047,6.785521833,6.551815641
OR52N4,6.490450833,6.694554917,6.502823692,6.700124742
HS.561999,6.587424847,6.589850179,6.601762561,7.00261174
HS.557773,6.610120981,6.690931783,6.62472745,6.788645402
LOC391276,6.675571368,6.483257927,6.690031958,6.162457127
CNO,10.11197217,10.11502026,10.27279134,10.05818468
C11ORF39,6.487368917,6.667633011,6.499183383,6.60781238
HS.548383,6.429836021,6.331330514,6.44044622,6.554571075
C6ORF54,6.41733792,6.357482456,6.428006934,6.560182014
BNC1,6.665383638,6.499327887,6.679958048,6.543426668
HS.566158,6.429372207,6.627937806,6.440030692,6.673781856
LOC388720,15.31492976,15.31492976,15.29352391,15.29352391
HS.580614,6.427117243,6.525657856,6.437603359,6.472130976
C14ORF78,9.967547455,10.38733984,10.13568956,10.64633985
LOC647621,6.624438061,6.775056152,6.638692577,6.893104805
THEM2,10.09500122,10.5627377,10.25575222,10.40964177
HS.562914,6.488788005,6.599790294,6.500810659,6.507245729
PLEKHG5,6.563144934,6.486887291,6.575789728,6.535349885
LOC643692,6.571724194,6.660774499,6.584758051,6.644454149
HS.569823,6.523581982,6.584541446,6.535639474,6.549366885
HS.389506,6.516030402,6.749800381,6.527899107,6.486513997
HS.232176,6.384657202,6.672833265,6.396906651,6.557537064
LOC651619,6.358471505,6.224680262,6.369460167,6.2923043
MRPL22,11.45754339,11.44635624,11.59752447,11.54546404
