Gene	CTL_1	CTL_2	TGFb_1	TGFb_2
HS.537637	109.59	90.29794	93.35913	88.80855
HS.550794	108.7442	84.4008	92.63569	79.39236
FOXD2	173.7524	147.149	148.0131	135.5603
KRTAP10-5	90.95531	66.86771	77.48067	85.48441
LOC642120	117.5499	97.30997	100.1351	85.95592
GPATCH2	335.2841	260.3547	285.6067	230.4505
PURB	2105.65	2210.583	1793.646	2622.106
LOC646106	127.4212	106.4279	108.5387	100.3837
NMRAL1	1537.907	1245.467	1309.996	1068.003
FLJ44606	161.6596	121.4342	137.6959	103.3085
UBTF	179.792	144.1535	153.1385	141.766
OTOG	104.7377	95.18054	89.21	91.6937
LOC731366	120.3708	78.98473	102.5224	79.6063
NELL2	122.7183	114.7005	104.5195	106.1058
LOC651324	110.2283	82.38055	93.8813	93.88441
ZIC4	103.093	90.33409	87.80394	83.78968
LOC644188	97.28819	79.50948	82.8595	83.59343
KRTAP19-5	90.70399	70.72279	77.25119	68.59771
HS.224803	110.0138	81.15401	93.69576	89.38367
C9ORF16	243.8521	166.0002	207.6778	221.6195
PHGDH	2213.594	1505.423	1885.147	1448.837
LSM11	135.019	123.304	114.9852	117.3454
HS.566540	123.0801	104.4658	104.8176	106.0998
HS.434185	110.6791	86.82222	94.25628	89.08027
SNORA32	365.188	271.92	310.9966	288.1288
HS.190092	123.0897	105.5973	104.8218	103.8979
HS.543562	120.7216	89.57212	102.8047	92.28634
LOC643493	120.1879	100.3211	102.3499	87.87013
TRMT11	449.7236	337.6766	382.9755	386.6992
LOC643995	210.8049	151.0425	179.5157	127.1528
CFD	343.0118	359.7408	292.0927	342.0146
TAL1	119.0484	84.7065	101.376	81.93862
POLA1	417.2585	298.9044	355.3155	314.1296
PLA2G2D	295.6379	217.7173	251.7488	240.3116
TMED2	4759.133	2727.591	4052.539	3326.213
ARHGAP11B	225.6185	197.1392	192.1176	201.4161
SLC37A1	224.5795	194.8295	191.223	196.2931
LOC651202	3192.355	2406.526	2718.182	2780.794
LOC643386	109.6388	78.11127	93.35371	73.63483
CROCC	157.2936	123.1811	133.9281	119.6982
NFE2L3	1198.838	1076.21	1020.744	1112.046
CENPN	1840.603	1469.948	1567.163	1373.097
HS.344170	119.8069	94.28048	102.0058	91.33233
LOC644284	237.173	206.3484	201.9281	171.627
SH3BGRL	985.0209	976.6068	838.6205	984.5933
C4ORF41	573.515	488.4117	488.2666	452.9098
LOC732300	116.0959	96.27813	98.83902	99.49545
KLF9	1198.855	1119.477	1020.652	1031.773
HS.551404	96.60043	80.36282	82.23995	84.99918
SCG3	118.7994	89.53165	101.1353	100.945
MYOCD	137.853	100.7066	117.351	111.491
ZNF250	329.1932	327.0387	280.2314	262.9899
LOC642033	809.0443	592.1517	688.7016	640.2322
HS.581593	97.76105	86.51421	83.21823	68.17709
PDZK3	111.919	101.7218	95.26997	97.91975
HS.583757	99.41853	69.91155	84.62791	73.34073
CPNE2	148.6647	125.242	126.5473	113.4842
ZFP3	196.9437	172.1568	167.6435	148.3814
IGHMBP2	205.2334	184.9014	174.6999	156.2265
TMUB1	1866.316	1542.628	1588.619	1622.3
EXOSC3	2980.615	2034.675	2537.104	2105.125
HS.557985	99.25845	71.44196	84.48747	79.41411
OR2T4	91.50106	85.3979	77.88371	72.04655
HS.270303	102.0855	93.1768	86.89033	84.17154
MELK	3203.351	2507.887	2726.518	1828.593
LOC645609	212.6557	148.7881	180.9995	170.5333
LOC645058	6194.796	5816.332	5272.613	5674.354
LOC652499	93.23061	73.21695	79.35172	74.35241
RP9	1584.127	1025.099	1348.289	1156.5
EEF1A2	1016.572	1173.13	865.2131	1064.381
HSZFP36	438.1009	422.4274	372.8668	359.7213
DNMT1	10999.72	8235.121	9361.373	7510.081
LOC441151	134.9617	107.6044	114.8591	100.1588
LOC645139	93.03352	75.10232	79.17429	82.45433
SLC35F5	419.3204	338.0022	356.8455	297.3399
HS.580444	102.2139	73.92497	86.98306	80.60995
WDR19	2200.79	1699.365	1872.785	1850.853
C2ORF34	426.3323	382.028	362.7917	363.3678
EIF4ENIF1	537.1583	399.8897	457.0909	413.548
TSNAX	844.2468	684.676	718.4039	620.271
PEX16	1065.55	880.5056	906.7168	786.8436
LOC646813	117.472	91.78606	99.96082	102.9623
KIAA1467	193.9904	175.0965	165.072	142.7506
CCDC21	484.2151	396.5299	412.0312	297.9704
HS.561268	119.4212	91.25466	101.6182	83.20276
HCFC1	5352.186	4113.261	4554.286	4206.124
TAF9L	355.0423	253.6084	302.1071	287.4945
HSPC072	101.7223	88.76712	86.55574	83.86581
C20ORF29	387.8987	281.2696	330.0634	330.1504
HS.131074	107.5421	88.69661	91.50453	84.38773
C16ORF48	600.9863	510.5632	511.3534	380.7222
GNB1L	309.3011	263.4184	263.1675	246.0337
HS.544817	97.72552	73.54951	83.1484	90.67128
GOLGA4	637.5531	388.7105	542.4524	537.2131
DCI	1532.634	1140.465	1304.012	992.3729
C15ORF28	201.0553	160.3964	171.0609	158.9916
HS.479744	114.5438	91.60425	97.45432	91.28452
HS.60450	103.3869	87.2741	87.96153	86.08205
HS.565337	114.9876	96.14709	97.82708	93.74824
HS.62007	102.7046	96.5219	87.37711	84.35356
MATN2	180.5087	169.2064	153.5685	143.77
ICOSLG	206.7724	232.9622	175.9077	172.9348
OSBPL6	191.1204	138.2404	162.5885	182.8533
GSPT1	8015.874	6772.714	6819.162	6156.449
HS.544846	129.9982	95.00173	110.5893	98.28617
SKIV2L2	728.1312	509.2871	619.4012	409.4793
FNBP4	3332.899	2535.973	2835.202	2323.188
GNB4	428.9927	359.0382	364.9282	341.1809
GTSCR1	112.5813	110.9919	95.76845	114.1764
HS.580927	103.8025	87.52187	88.2989	87.28654
TOP1MT	445.9236	369.1714	379.2871	329.5986
C9ORF80	5952.517	4525.821	5062.956	4585.146
UBE2G1	1106.854	853.8633	941.4407	910.2377
LOC646858	111.1807	83.20704	94.5632	85.47526
COG1	660.768	446.8413	562.0033	422.7147
MET	451.0842	338.7235	383.6367	422.6162
FLJ34969	95.0359	67.00672	80.82267	78.09772
HS.544253	119.3992	113.4719	101.5403	88.1745
LOC133185	124.9061	102.4151	106.2225	102.0993
LOC728334	112.0008	104.5503	95.24727	97.47706
HMGB4	101.6279	83.3696	86.42529	80.59227
RHOJ	207.79	200.6981	176.6994	178.6031
HS.541248	116.7054	85.53438	99.24211	99.71236
SART1	162.6644	122.0927	138.3226	158.5336
HS.572122	112.4465	90.58629	95.61914	97.67789
HS.145784	121.9017	96.7574	103.6583	106.4777
PGBD4	138.6701	118.7771	117.9136	116.9491
SSBP4	252.5642	232.1747	214.7527	197.2738
TSPYL3	109.2931	90.15776	92.92709	91.2041
RNPC3	277.4736	221.117	235.9151	255.9146
DAP	2213.734	2170.271	1882.137	1788.494
RAB43	243.7349	236.1051	207.2212	235.6632
CMPK2	102.1887	79.18349	86.8757	71.81448
HS.121623	98.63449	93.09946	83.85384	86.74495
ZNHIT2	385.02	241.3491	327.3184	295.2912
NSL1	527.9951	537.5576	448.8654	438.8004
PFAS	1053.655	787.2537	895.7376	725.4553
PRKCQ	1714.039	1552.471	1457.122	1324.355
MAP1LC3C	136.2495	109.8821	115.8253	118.7122
HS.162286	133.4315	114.0073	113.4273	106.2236
PTOV1	3381.741	3605.985	2874.745	3022.188
VTA1	416.5797	373.0107	354.1229	341.865
SAPS3	1599.517	1257.318	1359.692	1284.677
PTTG1IP	20079.99	18148.77	17068.94	16369.96
TCAP	99.17733	83.42359	84.30423	85.09996
HS.134962	100.7703	76.32689	85.65749	66.38873
HOXB1	261.1903	216.691	222.0105	255.9957
IGFL1	114.0661	111.0396	96.94968	89.35697
HS.116134	99.51369	87.77113	84.58041	81.84242
SMARCC2	313.1685	315.3879	266.1692	300.6544
TP73	103.5103	76.05833	87.97464	78.23787
TAF1B	813.4336	652.7712	691.3415	612.681
GAGE12I	108.9105	95.92332	92.56192	97.78033
DGCR8	613.8845	496.0776	521.7328	451.9401
LOC648972	105.9622	87.07818	90.05204	98.71059
H1FX	1363.48	1325.139	1158.747	1105.989
C11ORF67	1654.342	1674.7	1405.906	1499.484
TM4SF18	108.8762	112.3083	92.52428	88.60429
HS.537847	103.9521	86.19519	88.33617	78.368
MRPS5	1327.315	891.9987	1127.919	888.7082
SKAP1	108.5087	97.21733	92.20751	96.93678
FERD3L	113.353	97.55296	96.32347	90.91402
LCORL	119.6122	103.3277	101.6382	101.1288
PCIF1	280.0375	245.6023	237.9506	220.7824
HS.576552	107.2271	91.74372	91.11105	97.15361
TBCEL	139.3979	121.1556	118.4438	105.6008
CALML4	475.5456	352.3921	404.0579	357.7718
SCD5	357.4604	352.2439	303.7223	301.9716
HS.547241	106.0341	81.00306	90.09312	86.71781
HIP1	126.8369	123.1493	107.7682	118.0206
NR0B2	100.2979	90.57402	85.21065	94.71066
GEMIN4	3775.023	2542.834	3207.14	2396.191
PI3	579.4315	416.4409	492.2404	399.0392
HS.559712	96.93568	76.69704	82.34889	87.87105
LOC728734	343.7574	276.802	292.0283	227.3953
HS.573255	122.6936	101.2711	104.2297	100.2407
CBX1	536.6967	404.0569	455.9181	419.6365
MYC	5368.716	3509.24	4560.648	3304.456
HS.565030	102.2808	90.09941	86.88557	62.55739
SLC26A7	115.9178	100.2764	98.4681	99.34937
PRSS7	147.7854	106.1976	125.5381	120.6393
MFSD8	625.8525	469.1784	531.6325	498.2217
SP1	701.4233	641.0599	595.8194	557.3798
OMA1	336.0968	274.2055	285.4928	253.7692
NFXL1	920.1526	657.2281	781.6064	628.8727
IFT88	199.7842	182.3577	169.6982	182.3546
HS.561455	112.7579	89.9964	95.77512	87.57921
HSF2	803.1236	702.8599	682.1465	732.9583
HS.158564	98.33975	93.95451	83.52516	71.84635
FLYWCH2	269.4518	236.9733	228.859	221.001
HS.561190	217.6704	181.6359	184.8731	174.2795
TRPC5	97.49215	95.47581	82.80083	67.46089
GOLM1	607.1423	531.0627	515.6393	432.8952
MID1IP1	932.7324	779.4143	792.1364	774.3923
MEN1	226.7618	184.436	192.5802	195.0058
LOC143543	354.1575	300.62	300.7724	246.1877
HS.543465	107.4125	77.13002	91.2208	66.94779
FTSJ3	329.2828	248.2549	279.6414	234.4218
RAB9A	2251.838	1930.451	1912.358	2075.325
FUNDC1	480.981	460.571	408.4685	411.8257
TEP1	131.6264	103.7113	111.7778	104.9364
LOC652615	408.0595	289.2822	346.5245	302.58
GSTM3	548.425	446.769	465.7111	447.6292
BCL2L12	1812.222	1308.968	1538.819	1198.618
LOC441775	24533.44	17642.73	20832.1	17133.43
KRR1	293.1974	239.5978	248.9577	232.683
RBM42	2265.906	1632.809	1923.988	1687.775
DIAPH3	606.4708	405.8337	514.9493	395.81
C17ORF75	178.8409	159.4634	151.8503	147.6479
HLA-A29.1	6894.522	6559.722	5853.902	5441.447
LOC645946	101.6772	73.87531	86.33009	74.0713
LOC645445	119.4998	95.87656	101.4625	99.09061
OR52B6	121.5706	99.6362	103.2199	91.08917
RBM5	3505.838	2708.744	2976.64	2576.522
LOC644767	98.3129	78.10561	83.47253	88.34049
HS.31532	777.041	613.7002	659.7408	663.8881
ZNF761	241.0599	185.6771	204.6672	177.0041
FRAG1	653.035	569.912	554.4404	485.4452
ZNF628	133.0193	121.4736	112.9354	107.6263
SPAG1	232.2013	188.6944	197.1333	180.1825
HS.572355	102.3968	80.79161	86.92975	81.31528
AQP1	108.5536	96.90186	92.15367	86.87236
LOC653820	293.5165	228.7624	249.1613	191.548
HS.540510	112.967	86.39204	95.89565	90.74786
MINPP1	376.1911	374.3811	319.3304	397.0052
TUBGCP6	195.0415	146.3419	165.5608	143.186
TIMP4	231.4878	231.9499	196.498	158.101
LOC652678	98.00674	77.05341	83.19206	78.14903
TAF7	2168.446	1853.048	1840.619	2154.164
HS.538566	106.3305	98.07293	90.25024	90.4229
SLC35F3	216.9912	171.5882	184.1749	149.5362
PEBP4	109.0351	87.99223	92.54486	78.27119
DGCR2	619.7845	426.0446	526.0409	567.3373
EIF2AK1	4617.787	4063.332	3919.31	3022.068
GOLPH3L	557.9524	455.2755	473.5363	514.4327
HS.156409	109.1753	98.9757	92.6566	93.85178
GRM3	100.4197	79.27353	85.22405	78.03074
AGK	937.9644	733.4432	796.0233	715.8861
HDAC4	340.8482	237.559	289.26	289.9491
APOBEC3H	117.4523	136.2037	99.67549	85.13181
KIAA1843	99.78584	88.29169	84.68259	90.13274
GABARAP	343.091	289.9065	291.1499	279.325
HS.566938	105.2808	106.1035	89.33436	77.44374
DDX1	5502.093	4556.24	4668.662	4259.913
GAGE2C	124.421	123.0295	105.5735	100.8075
HS.580740	129.3634	98.77054	109.7655	105.0351
PSPH	1010.425	772.2349	857.3486	834.6182
ARID1A	1053.859	937.463	894.197	860.2191
DDX53	94.73271	81.80774	80.38042	74.15665
ZNF551	156.8454	130.1752	133.0826	128.5897
HS.143075	108.2242	93.19408	91.82687	91.69632
LOC645645	95.09661	69.91526	80.68788	70.35869
CNOT1	1132.073	1021.648	960.5421	870.0613
HS.564718	100.9238	99.63667	85.62989	87.35681
HS.300189	123.5759	100.3017	104.8467	109.1042
UNQ2541	93.39867	79.67068	79.24222	75.01198
FARSB	166.7386	131.7623	141.4572	119.3086
RPS9	13023.96	11050.71	11048.73	10694.54
RFC5	1010.732	746.8779	857.4412	708.56
NOTCH3	132.5296	113.8644	112.4295	94.24321
HS.561475	153.4184	119.4324	130.1485	113.1679
MED28	2083.524	1564.865	1767.483	1433.66
OR10V1	93.60333	88.2001	79.40225	90.43754
C20ORF11	3780.705	2882.147	3206.942	3204.086
COPG	2393.726	2022.745	2030.449	1727.226
CTBP1	973.6824	682.3897	825.9101	655.637
TMCO3	2014.923	2176.285	1709.096	1768.834
HS.549814	103.545	103.9474	87.82761	92.91313
FKRP	435.7465	307.1196	369.5955	344.4195
ALKBH8	519.6451	366.8237	440.7542	346.8313
LAMB2	978.3538	688.4357	829.8162	772.5901
HS.538212	107.6598	109.5697	91.3113	76.50276
NUDT22	711.78	560.8997	603.6902	562.6528
NSMCE2	331.0717	305.537	280.7881	277.71
FAM3C	801.58	625.5333	679.8301	649.7236
HS.130970	106.9256	85.71058	90.6842	76.5313
HS.552087	100.6258	82.36114	85.33762	77.28156
HS.564219	104.2983	88.53072	88.4497	77.21123
BCLAF1	1121.249	1028.875	950.8635	858.5677
HS.552421	92.27156	82.62621	78.24883	77.18436
LOC654020	131.7582	109.9161	111.7338	111.604
LYN	1721.945	1194.985	1460.175	1289.231
KLHL8	962.2483	703.3981	815.9667	687.4844
HS.105147	121.8176	88.55124	103.2986	100.2021
DIXDC1	129.557	118.1466	109.8573	110.7031
LOC646584	95.8705	88.62556	81.29034	78.64943
HS.543116	88.52472	75.31719	75.06065	145.2469
ATP6V0D1	2783.911	2051.194	2360.444	1941.184
HS.563043	100.7179	99.86794	85.39683	96.86074
LOC648830	97.63069	86.76145	82.77871	86.19173
LOC652662	109.4437	91.88459	92.79467	74.81349
SLC35E3	778.2402	694.7365	659.816	652.3505
LONP2	426.3864	341.5543	361.4966	298.4913
CC2D2A	280.1184	269.2831	237.4878	241.6691
HS.537809	101.987	88.85699	86.46557	99.9098
TLE1	646.465	516.9287	548.0511	424.0373
GOSR1	261.9489	199.5593	222.0685	183.7174
FDX1	189.7951	149.1201	160.8985	146.8006
HS.543624	123.0122	78.75072	104.2817	106.7883
LMNB2	6757.912	5344.427	5728.915	4003.208
HS.556018	540.0626	491.7279	457.8224	454.4591
PRPF40A	647.4448	467.6905	548.8484	411.5907
ARNT	131.8929	110.9917	111.8051	111.7934
SYNJ2BP	1058.839	1012.184	897.55	933.3704
ATG4A	323.6936	281.2974	274.3779	254.2608
CYGB	105.964	99.30656	89.81979	86.49047
C20ORF194	173.8174	138.8129	147.3328	146.2971
RRS1	917.7093	679.5853	777.8754	555.3476
CHPT1	1377.864	1099.616	1167.9	1006.878
HS.543926	104.1835	85.42178	88.30745	78.18185
HS.525530	95.70817	80.41627	81.12301	67.94864
HDAC3	1440.735	1161.665	1221.157	1240.592
ZNF34	197.326	178.2701	167.2519	153.4265
ABCC3	628.9391	503.1943	533.069	432.014
GLOD4	2751.505	2218.228	2332.085	2295.749
HS.553070	121.474	100.9957	102.9564	93.70165
LOC390205	111.1926	94.77967	94.24173	88.8968
AKAP7	137.9913	122.7341	116.9549	121.3989
LOC648050	100.1323	90.88134	84.86534	76.24677
HS.565269	93.55027	77.95391	79.2843	74.12629
CYP7A1	101.2788	84.0364	85.83416	85.48486
C7	96.68144	66.4165	81.93679	72.30615
HS.541791	95.20485	83.44919	80.68413	87.11711
FKBP5	438.1551	331.791	371.326	275.2829
HNRPH1	1089.763	700.8419	923.5475	759.3224
HS.25555	109.1674	82.36721	92.51543	85.6982
TAF2	881.5263	584.814	747.0349	587.494
LOC149351	136.0462	117.8221	115.2872	109.326
ADRB1	108.0558	78.24608	91.56718	95.88136
CHST8	111.5498	93.36615	94.52339	82.83573
LOC644491	122.9908	88.37464	104.2175	88.86739
OR6C76	81.89855	72.18426	69.3958	75.93204
LOC652441	95.62958	83.68899	81.0303	86.15222
LRCH4	356.8366	300.2408	302.3514	267.8583
HS.541002	114.5148	97.79605	97.02852	90.77703
ZNF263	928.9501	749.0883	787.0967	546.0381
GRLF1	116.5517	90.02197	98.7523	84.58023
HMG4L	106.8465	93.26352	90.52834	94.01144
FTMT	117.7038	90.62802	99.72143	81.85632
LOC649214	130.1199	106.8179	110.2404	97.43881
OR12D2	104.6535	94.46421	88.66437	75.65998
LOC646456	100.1424	92.99592	84.84242	90.63525
GTF3C2	864.9734	726.7122	732.8033	864.1339
C14ORF100	1594.906	1389.938	1351.191	1568.455
MRGPRF	118.2828	107.0883	100.2074	99.98907
HS.57079	4856.368	4669.58	4114.188	3683.328
HS.128828	107.5889	86.67701	91.14429	64.21165
HS.580814	97.84503	80.26411	82.88735	76.83286
DDOST	3723.748	3145.594	3154.442	3163.593
PRPF38A	329.5116	243.8406	279.1281	257.8665
YARS2	1527.918	1172.472	1294.267	1228.551
E2F5	1122.188	846.2265	950.5714	943.1535
CCDC64	107.4653	98.91137	91.0304	97.51163
PITX1	5727.36	4967.114	4851.448	4174.26
HS.540634	107.1528	85.43832	90.76475	86.46172
HS.147007	90.21701	72.76919	76.41682	80.69791
HS.564174	99.32268	80.21816	84.12756	78.89461
FDFT1	7651.329	7296.543	6480.751	6186.974
MRPL34	2412.427	1889.939	2043.336	1588.553
HS.313142	125.5763	100.8497	106.3636	99.81348
HS.546227	118.1834	92.20843	100.1011	96.99644
PIP5K2A	294.0558	232.4342	249.0319	224.0624
PDDC1	478.0125	380.8367	404.8128	343.4132
PHF20L1	439.1321	356.4546	371.8851	388.4521
SLC17A3	131.6833	90.49099	111.5155	98.39649
HS.541785	105.0876	78.50052	88.99165	95.6471
NKIRAS1	1606.959	1346.131	1360.764	1327.027
LDLRAP1	223.7794	208.332	189.4799	176.1912
IFNA2	94.936	80.07433	80.38194	76.3352
HS.160108	107.4279	98.30979	90.95831	95.57158
HS.537360	121.7566	101.7419	103.0893	85.01376
SF3B1	1100.044	891.915	931.3666	921.8482
PLP2	986.9788	789.787	835.6301	864.4843
CGGBP1	2178.091	1723.92	1844.089	1659.603
ITCH	467.731	440.9806	395.994	401.7424
PLA2G4A	164.1368	144.0857	138.9604	126.9427
FTHL8	6922.685	4172.815	5860.752	4135.139
ACTN2	197.1453	151.1294	166.9023	131.3315
PREX2	102.5758	85.24894	86.83899	83.83128
UFSP2	1199.878	1065.565	1015.797	950.2678
ATP6V1E1	7122.337	6147.973	6029.64	5802.911
LOC644625	132.0727	128.8766	111.8029	105.8094
MCEE	726.364	547.156	614.8792	532.9392
CUL4B	482.8372	388.0587	408.7273	412.2111
HS.202033	102.2721	75.35655	86.57452	77.09416
HS.537174	110.3535	95.13538	93.41448	104.2642
LOC340260	110.41	93.61754	93.46181	72.12289
OR6C74	102.5753	85.46274	86.82868	92.18176
MT1F	469.7732	579.6346	397.6489	506.7207
FLJ41821	100.1721	76.30946	84.79257	77.49651
C1RL	123.8118	128.1687	104.8016	137.733
HS.563365	104.3841	100.3727	88.35577	86.93422
HS.549678	96.21208	88.9567	81.43394	100.8605
EGLN3	114.637	105.5553	97.02866	93.5515
LOC474170	119.0161	104.0196	100.735	99.86681
LOC96610	530.2119	334.4189	448.764	355.405
CNFN	350.1079	362.2728	296.3174	318.7621
NUP50	298.388	216.2755	252.5394	209.2145
L3MBTL2	413.7303	329.4862	350.1565	295.263
LOC646190	94.58012	75.77139	80.04639	98.12357
NEK5	94.04926	76.16044	79.59703	73.89195
LOC642989	2985.865	2301.053	2526.962	2817.402
TMEM183A	5087.219	3956.543	4305.306	3450.135
C6ORF111	785.9028	653.9218	665.1025	608.1476
C6ORF206	102.5955	76.11028	86.82355	83.05839
PPTC7	1041.537	867.8174	881.4219	761.1823
DUSP9	110.6183	85.57942	93.6063	84.62079
LOC645322	107.2761	85.85375	90.77175	77.33015
HS.519124	123.004	98.52239	104.0785	97.74335
HS.538558	91.10612	84.18642	77.08762	79.31576
SPG11	801.2888	667.2357	677.9938	793.8657
CILP	112.7253	94.3992	95.37933	89.11946
HS.518117	107.5824	77.63596	91.02767	90.2405
FAM168B	554.3342	418.8589	469.0198	417.4151
LOC642109	144.8574	133.7038	122.5599	125.6972
SLC4A5	410.7792	329.0028	347.5454	307.3911
TSSK2	100.8481	82.59646	85.32365	84.6591
DMRTC2	93.94382	74.80264	79.48177	71.11166
C11ORF9	96.28461	97.11192	81.4617	96.57357
PDE8B	168.6159	171.2245	142.6564	120.7171
ALKBH6	871.7003	639.642	737.4952	519.6685
SNORD35B	443.3173	270.2378	375.0587	288.5413
RPRML	116.9934	82.97617	98.97885	85.6963
KLHDC9	170.4001	172.3871	144.16	138.7882
DENND1A	222.7807	200.7134	188.4702	171.8756
CCBL2	454.1724	401.4262	384.2164	411.0714
MYH9	12056.04	11478.69	10199.02	11619.59
LOC730302	108.8904	96.48624	92.11687	87.8091
CNN2	1388.393	1311.038	1174.456	1020.499
C1ORF25	360.371	310.8632	304.836	310.3982
HS.580543	88.81045	81.86584	75.12357	78.88629
C6ORF224	115.7264	110.3582	97.89095	98.9453
ASPSCR1	1279.646	979.4601	1082.415	864.1758
RPLP1	17603.36	12139.64	14890.1	13225.25
LOC643634	131.5611	88.22263	111.283	93.93501
CHN2	320.2328	290.226	270.8718	237.7044
DDN	117.3105	100.4526	99.22593	93.95898
CDK2	1434.985	1242.461	1213.753	1029.748
HS.23681	115.7951	105.8022	97.94093	77.0893
ANAPC1	575.0734	437.0268	486.4032	401.5099
HS.292142	125.4084	116.2591	106.0717	98.69805
ZNF502	231.8683	209.8807	196.1146	172.8925
POLG2	286.8973	202.5371	242.6571	206.8265
ZNF259	1160.607	775.4189	981.6191	770.0476
PTBP2	433.1635	389.9879	366.3464	378.8625
DUOXA2	109.4484	97.79713	92.56507	79.08867
TTTY14	105.4725	71.27271	89.20191	83.00178
LOC642558	106.0471	91.90758	89.68748	78.72929
HS.527241	125.1993	116.9385	105.8809	88.20608
LOC344595	169.725	158.7661	143.5347	131.1667
HS.543724	102.1986	93.87125	86.4268	72.04697
LOC440291	103.9125	88.69125	87.87566	91.35966
MYL6B	2870.027	2663.153	2427.07	2476.511
LILRP2	110.1516	97.15435	93.14917	102.696
FLJ46026	108.1734	82.28072	91.47376	82.17493
HS.541586	123.6074	100.3926	104.5249	89.10178
ATAD4	251.2451	209.8274	212.4439	188.8702
SNORD16	334.8495	191.9888	283.1365	187.8175
SCOC	1452.117	1206.308	1227.854	1236.894
PH-4	390.4634	380.4113	330.1605	298.2998
ADO	793.9023	808.1794	671.2753	879.8555
USP45	159.8907	123.4201	135.1854	119.507
HS.564518	100.9488	96.56844	85.34901	85.04326
ZCCHC8	1065.68	643.2874	900.968	798.4274
DEADC1	131.7522	124.3927	111.3878	109.9463
PRDX3	7550.849	6081.861	6383.72	5066.348
LRRC51	171.0772	155.3658	144.633	114.0046
HS.541554	127.0802	100.1746	107.4349	92.29919
HOXC8	170.5615	116.9259	144.1868	135.0517
PDZD4	103.0877	84.05781	87.14576	82.82692
LOC646079	99.47934	69.72603	84.09415	80.95914
KCTD9	568.9384	559.258	480.9315	402.0145
ASPH	409.4872	328.5985	346.1346	368.0647
CHRNA5	1410.182	1277.808	1191.985	1213.913
LOC644899	109.8604	94.23223	92.85702	101.6436
PRDM9	128.9016	110.2635	108.9484	111.8944
NSMAF	2981.995	2402.792	2520.364	2030.542
TIMM44	1000.399	624.5569	845.5092	552.7682
HHAT	131.1699	88.37539	110.8605	108.5843
KIAA0892	736.0751	637.1985	622.1041	529.1865
SLC25A35	168.0996	145.1506	142.0716	128.8216
HS.579479	134.3074	102.9575	113.5112	118.1985
RHOXF2B	108.3299	85.4134	91.55418	82.9241
MAL	105.1113	79.24958	88.83394	86.87076
HS.583408	119.1656	97.54078	100.7069	93.32529
BTN3A1	231.0202	221.0973	195.2337	193.6838
HS.542563	113.5446	102.0116	95.95513	95.74236
DNAJA3	3061.404	2108.684	2587.152	2032.681
ERMAP	151.6983	131.9339	128.1952	134.1827
CYP11B2	106.8794	85.77211	90.31984	85.98906
HS.127990	84.21329	80.7889	71.1642	78.50504
KCNA5	100.3712	89.98321	84.81829	78.59787
HS.120300	211.3434	193.5158	178.5916	192.2991
OVGP1	435.7948	350.7301	368.2479	286.9443
HS.65745	109.8556	113.2869	92.82716	105.4865
MRPS2	1477.4	956.5328	1248.354	1019.827
HS.579949	94.9731	80.43085	80.24907	86.4554
